Site_1,Site_2,Site_3,Site_4,Site_5,Site_6,Site_7,Site_8,Site_9,Site_10,Site_11,Site_12,Site_13,Site_14,Site_15,Site_16,Site_17,Site_18,Site_19,Site_20,Site_21,Site_22,Site_23,Site_24,Site_25,Site_26,Site_27,Site_28,Site_29,Site_30,Site_31,Site_32,Site_33,Site_34,Site_35,Site_36,Site_37,Site_38,Site_39,Site_40,Site_41,Site_42,Site_43,Site_44,Site_45,Site_46,Site_47,Site_48,Site_49,Site_50,Site_51,Site_52,Site_53,Site_54,Site_55,Site_56,Site_57,Site_58,Site_59,Site_60,Site_61,Site_62,Site_63,Site_64,Site_65,Site_66,Site_67,Site_68,Site_69,Site_70,Site_71,Site_72,Site_73,Site_74,Site_75,Site_76,Site_77,Site_78,Site_79,Site_80,Site_81,Site_82,Site_83,Site_84,Site_85,Site_86,Site_87,Site_88,Site_89,Site_90,Site_91,Site_92,Site_93,Site_94,Site_95,Site_96,Site_97,Site_98,Site_99,Site_100
71.73254,42.30534,42.39534,36.43262,26.18356,46.05169,44.73169,45.18169,36.31262,29.23991,40.18262,11.53542,18.84449,27.35356,24.5972,11.53542,5.242712,16.02814,6.799067,13.06178,15.33813,20.64085,29.11991,26.75356,37.83898,29.11991,44.52169,21.66085,43.29533,43.11534,53.84076,76.1916,46.23534,62.61983,71.61254,75.98161,82.91161,69.03618,69.03618,57.22712,59.98347,68.06889,48.38805,48.35805,48.38805,40.71898,63.60618,46.52805,68.13254,92.51974,87.69703,61.77983,64.77618,64.33347,55.4944,48.33169,34.18991,60.46711,66.03983,51.83805,50.30805,49.8244,44.73169,74.63525,77.90524,85.66431,47.15805,53.6344,49.8244,70.52889,30.95356,17.64813,6.799067,13.24178,50.30805,48.30169,65.85254,44.73169,64.33347,41.91534,36.31262,100.1661,58.22076,68.40618,83.47432,36.10262,40.65533,43.56169,107.1115,53.66076,60.21983,60.18983,104.6852,24.5672,46.71169,21.66085,13.06178,20.64085,29.11991,72.47525
110.8522,108.7004,111.3922,94.685,87.6514,95.1732,86.9096,90.6814,83.9996,71.99419,69.99239,53.6152,57.657,69.1224,79.56779,53.6152,63.9406,73.9142,53.3452,52.9852,43.9716,34.0962,25.9226,34.1262,18.889,25.9226,3.5018,36.848,41.3698,48.7934,49.4534,90.1932,73.7942,75.196,98.84679,87.3814,164.432,143.0448,143.0448,141.6212,107.1868,116.3122,116.484,116.454,116.484,105.8586,94.67139,85.41779,96.9432,135.8012,120.804,86.0178,38.888,94.715,82.9196,76.966,60.4088,95.645,100.5868,84.0596,84.0596,92.5932,86.9096,151.6002,154.8702,165.5856,115.524,122.7158,92.5932,48.2316,61.6988,49.8134,53.3452,52.5652,84.0596,76.936,92.0614,86.9096,94.715,110.9122,100.7368,137.2548,86.6314,97.2568,135.9594,87.5914,18.889,79.036,103.4068,30.3844,84.45779,84.4278,151.6684,30.7744,41.9698,36.848,52.9852,34.0962,25.9226,61.3388
110.8522,108.7004,111.3922,94.685,87.6514,95.1732,86.9096,90.6814,83.9996,71.99419,69.99239,53.6152,57.657,69.1224,79.56779,53.6152,63.9406,73.9142,53.3452,52.9852,43.9716,34.0962,25.9226,34.1262,18.889,25.9226,3.5018,36.848,41.3698,48.7934,49.4534,90.1932,73.7942,75.196,98.84679,87.3814,164.432,143.0448,143.0448,141.6212,107.1868,116.3122,116.484,116.454,116.484,105.8586,94.67139,85.41779,96.9432,135.8012,120.804,86.0178,38.888,94.715,82.9196,76.966,60.4088,95.645,100.5868,84.0596,84.0596,92.5932,86.9096,151.6002,154.8702,165.5856,115.524,122.7158,92.5932,48.2316,61.6988,49.8134,53.3452,52.5652,84.0596,76.936,92.0614,86.9096,94.715,110.9122,100.7368,137.2548,86.6314,97.2568,135.9594,87.5914,18.889,79.036,103.4068,30.3844,84.45779,84.4278,151.6684,30.7744,41.9698,36.848,52.9852,34.0962,25.9226,61.3388
110.8522,108.7004,111.3922,94.685,87.6514,95.1732,86.9096,90.6814,83.9996,71.99419,69.99239,53.6152,57.657,69.1224,79.56779,53.6152,63.9406,73.9142,53.3452,52.9852,43.9716,34.0962,25.9226,34.1262,18.889,25.9226,3.5018,36.848,41.3698,48.7934,49.4534,90.1932,73.7942,75.196,98.84679,87.3814,164.432,143.0448,143.0448,141.6212,107.1868,116.3122,116.484,116.454,116.484,105.8586,94.67139,85.41779,96.9432,135.8012,120.804,86.0178,38.888,94.715,82.9196,76.966,60.4088,95.645,100.5868,84.0596,84.0596,92.5932,86.9096,151.6002,154.8702,165.5856,115.524,122.7158,92.5932,48.2316,61.6988,49.8134,53.3452,52.5652,84.0596,76.936,92.0614,86.9096,94.715,110.9122,100.7368,137.2548,86.6314,97.2568,135.9594,87.5914,18.889,79.036,103.4068,30.3844,84.45779,84.4278,151.6684,30.7744,41.9698,36.848,52.9852,34.0962,25.9226,61.3388
110.8522,108.7004,111.3922,94.685,87.6514,95.1732,86.9096,90.6814,83.9996,71.99419,69.99239,53.6152,57.657,69.1224,79.56779,53.6152,63.9406,73.9142,53.3452,52.9852,43.9716,34.0962,25.9226,34.1262,18.889,25.9226,3.5018,36.848,41.3698,48.7934,49.4534,90.1932,73.7942,75.196,98.84679,87.3814,164.432,143.0448,143.0448,141.6212,107.1868,116.3122,116.484,116.454,116.484,105.8586,94.67139,85.41779,96.9432,135.8012,120.804,86.0178,38.888,94.715,82.9196,76.966,60.4088,95.645,100.5868,84.0596,84.0596,92.5932,86.9096,151.6002,154.8702,165.5856,115.524,122.7158,92.5932,48.2316,61.6988,49.8134,53.3452,52.5652,84.0596,76.936,92.0614,86.9096,94.715,110.9122,100.7368,137.2548,86.6314,97.2568,135.9594,87.5914,18.889,79.036,103.4068,30.3844,84.45779,84.4278,151.6684,30.7744,41.9698,36.848,52.9852,34.0962,25.9226,61.3388
110.8522,108.7004,111.3922,94.685,87.6514,95.1732,86.9096,90.6814,83.9996,71.99419,69.99239,53.6152,57.657,69.1224,79.56779,53.6152,63.9406,73.9142,53.3452,52.9852,43.9716,34.0962,25.9226,34.1262,18.889,25.9226,3.5018,36.848,41.3698,48.7934,49.4534,90.1932,73.7942,75.196,98.84679,87.3814,164.432,143.0448,143.0448,141.6212,107.1868,116.3122,116.484,116.454,116.484,105.8586,94.67139,85.41779,96.9432,135.8012,120.804,86.0178,38.888,94.715,82.9196,76.966,60.4088,95.645,100.5868,84.0596,84.0596,92.5932,86.9096,151.6002,154.8702,165.5856,115.524,122.7158,92.5932,48.2316,61.6988,49.8134,53.3452,52.5652,84.0596,76.936,92.0614,86.9096,94.715,110.9122,100.7368,137.2548,86.6314,97.2568,135.9594,87.5914,18.889,79.036,103.4068,30.3844,84.45779,84.4278,151.6684,30.7744,41.9698,36.848,52.9852,34.0962,25.9226,61.3388
110.8522,108.7004,111.3922,94.685,87.6514,95.1732,86.9096,90.6814,83.9996,71.99419,69.99239,53.6152,57.657,69.1224,79.56779,53.6152,63.9406,73.9142,53.3452,52.9852,43.9716,34.0962,25.9226,34.1262,18.889,25.9226,3.5018,36.848,41.3698,48.7934,49.4534,90.1932,73.7942,75.196,98.84679,87.3814,164.432,143.0448,143.0448,141.6212,107.1868,116.3122,116.484,116.454,116.484,105.8586,94.67139,85.41779,96.9432,135.8012,120.804,86.0178,38.888,94.715,82.9196,76.966,60.4088,95.645,100.5868,84.0596,84.0596,92.5932,86.9096,151.6002,154.8702,165.5856,115.524,122.7158,92.5932,48.2316,61.6988,49.8134,53.3452,52.5652,84.0596,76.936,92.0614,86.9096,94.715,110.9122,100.7368,137.2548,86.6314,97.2568,135.9594,87.5914,18.889,79.036,103.4068,30.3844,84.45779,84.4278,151.6684,30.7744,41.9698,36.848,52.9852,34.0962,25.9226,61.3388
110.8522,108.7004,111.3922,94.685,87.6514,95.1732,86.9096,90.6814,83.9996,71.99419,69.99239,53.6152,57.657,69.1224,79.56779,53.6152,63.9406,73.9142,53.3452,52.9852,43.9716,34.0962,25.9226,34.1262,18.889,25.9226,3.5018,36.848,41.3698,48.7934,49.4534,90.1932,73.7942,75.196,98.84679,87.3814,164.432,143.0448,143.0448,141.6212,107.1868,116.3122,116.484,116.454,116.484,105.8586,94.67139,85.41779,96.9432,135.8012,120.804,86.0178,38.888,94.715,82.9196,76.966,60.4088,95.645,100.5868,84.0596,84.0596,92.5932,86.9096,151.6002,154.8702,165.5856,115.524,122.7158,92.5932,48.2316,61.6988,49.8134,53.3452,52.5652,84.0596,76.936,92.0614,86.9096,94.715,110.9122,100.7368,137.2548,86.6314,97.2568,135.9594,87.5914,18.889,79.036,103.4068,30.3844,84.45779,84.4278,151.6684,30.7744,41.9698,36.848,52.9852,34.0962,25.9226,61.3388
110.8522,108.7004,111.3922,94.685,87.6514,95.1732,86.9096,90.6814,83.9996,71.99419,69.99239,53.6152,57.657,69.1224,79.56779,53.6152,63.9406,73.9142,53.3452,52.9852,43.9716,34.0962,25.9226,34.1262,18.889,25.9226,3.5018,36.848,41.3698,48.7934,49.4534,90.1932,73.7942,75.196,98.84679,87.3814,164.432,143.0448,143.0448,141.6212,107.1868,116.3122,116.484,116.454,116.484,105.8586,94.67139,85.41779,96.9432,135.8012,120.804,86.0178,38.888,94.715,82.9196,76.966,60.4088,95.645,100.5868,84.0596,84.0596,92.5932,86.9096,151.6002,154.8702,165.5856,115.524,122.7158,92.5932,48.2316,61.6988,49.8134,53.3452,52.5652,84.0596,76.936,92.0614,86.9096,94.715,110.9122,100.7368,137.2548,86.6314,97.2568,135.9594,87.5914,18.889,79.036,103.4068,30.3844,84.45779,84.4278,151.6684,30.7744,41.9698,36.848,52.9852,34.0962,25.9226,61.3388
61.01333,39.01133,40.17266,35.66,25.61467,43.57533,38.37267,40.614,33.02,25.606,35.45866,11.71667,17.39067,24.26467,26.00467,11.71667,12.158,19.07067,6.154,1.851333,6.244,10.45667,16.22933,15.80933,24.38467,16.22933,30.59867,16.31933,37.48133,37.30133,43.33533,62.766,40.42133,52.99067,60.89333,62.556,72.80733,62.18333,62.18333,50.938,52.06933,57.97467,43.734,43.704,43.734,37.7,55.93067,38.16267,56.672,78.06534,71.35,50.338,46.41667,55.24933,48.04533,40.90133,30.556,51.928,56.41067,44.934,42.33267,42.37533,38.37267,65.076,68.346,74.47,42.774,49.50666,42.37533,52.69933,27.86467,15.668,6.154,6.094,42.33267,40.87133,53.32066,38.37267,55.24933,39.69267,35.18,83.99667,50.22667,58.232,70.12867,35.08133,26.656,36.13133,86.448,36.55133,48.778,48.748,88.05067,19.752,38.91267,16.31933,1.851333,10.45667,16.22933,52.81067
61.01333,39.01133,40.17266,35.66,25.61467,43.57533,38.37267,40.614,33.02,25.606,35.45866,11.71667,17.39067,24.26467,26.00467,11.71667,12.158,19.07067,6.154,1.851333,6.244,10.45667,16.22933,15.80933,24.38467,16.22933,30.59867,16.31933,37.48133,37.30133,43.33533,62.766,40.42133,52.99067,60.89333,62.556,72.80733,62.18333,62.18333,50.938,52.06933,57.97467,43.734,43.704,43.734,37.7,55.93067,38.16267,56.672,78.06534,71.35,50.338,46.41667,55.24933,48.04533,40.90133,30.556,51.928,56.41067,44.934,42.33267,42.37533,38.37267,65.076,68.346,74.47,42.774,49.50666,42.37533,52.69933,27.86467,15.668,6.154,6.094,42.33267,40.87133,53.32066,38.37267,55.24933,39.69267,35.18,83.99667,50.22667,58.232,70.12867,35.08133,26.656,36.13133,86.448,36.55133,48.778,48.748,88.05067,19.752,38.91267,16.31933,1.851333,10.45667,16.22933,52.81067
61.01333,39.01133,40.17266,35.66,25.61467,43.57533,38.37267,40.614,33.02,25.606,35.45866,11.71667,17.39067,24.26467,26.00467,11.71667,12.158,19.07067,6.154,1.851333,6.244,10.45667,16.22933,15.80933,24.38467,16.22933,30.59867,16.31933,37.48133,37.30133,43.33533,62.766,40.42133,52.99067,60.89333,62.556,72.80733,62.18333,62.18333,50.938,52.06933,57.97467,43.734,43.704,43.734,37.7,55.93067,38.16267,56.672,78.06534,71.35,50.338,46.41667,55.24933,48.04533,40.90133,30.556,51.928,56.41067,44.934,42.33267,42.37533,38.37267,65.076,68.346,74.47,42.774,49.50666,42.37533,52.69933,27.86467,15.668,6.154,6.094,42.33267,40.87133,53.32066,38.37267,55.24933,39.69267,35.18,83.99667,50.22667,58.232,70.12867,35.08133,26.656,36.13133,86.448,36.55133,48.778,48.748,88.05067,19.752,38.91267,16.31933,1.851333,10.45667,16.22933,52.81067
61.01333,39.01133,40.17266,35.66,25.61467,43.57533,38.37267,40.614,33.02,25.606,35.45866,11.71667,17.39067,24.26467,26.00467,11.71667,12.158,19.07067,6.154,1.851333,6.244,10.45667,16.22933,15.80933,24.38467,16.22933,30.59867,16.31933,37.48133,37.30133,43.33533,62.766,40.42133,52.99067,60.89333,62.556,72.80733,62.18333,62.18333,50.938,52.06933,57.97467,43.734,43.704,43.734,37.7,55.93067,38.16267,56.672,78.06534,71.35,50.338,46.41667,55.24933,48.04533,40.90133,30.556,51.928,56.41067,44.934,42.33267,42.37533,38.37267,65.076,68.346,74.47,42.774,49.50666,42.37533,52.69933,27.86467,15.668,6.154,6.094,42.33267,40.87133,53.32066,38.37267,55.24933,39.69267,35.18,83.99667,50.22667,58.232,70.12867,35.08133,26.656,36.13133,86.448,36.55133,48.778,48.748,88.05067,19.752,38.91267,16.31933,1.851333,10.45667,16.22933,52.81067
61.01333,39.01133,40.17266,35.66,25.61467,43.57533,38.37267,40.614,33.02,25.606,35.45866,11.71667,17.39067,24.26467,26.00467,11.71667,12.158,19.07067,6.154,1.851333,6.244,10.45667,16.22933,15.80933,24.38467,16.22933,30.59867,16.31933,37.48133,37.30133,43.33533,62.766,40.42133,52.99067,60.89333,62.556,72.80733,62.18333,62.18333,50.938,52.06933,57.97467,43.734,43.704,43.734,37.7,55.93067,38.16267,56.672,78.06534,71.35,50.338,46.41667,55.24933,48.04533,40.90133,30.556,51.928,56.41067,44.934,42.33267,42.37533,38.37267,65.076,68.346,74.47,42.774,49.50666,42.37533,52.69933,27.86467,15.668,6.154,6.094,42.33267,40.87133,53.32066,38.37267,55.24933,39.69267,35.18,83.99667,50.22667,58.232,70.12867,35.08133,26.656,36.13133,86.448,36.55133,48.778,48.748,88.05067,19.752,38.91267,16.31933,1.851333,10.45667,16.22933,52.81067
61.01333,39.01133,40.17266,35.66,25.61467,43.57533,38.37267,40.614,33.02,25.606,35.45866,11.71667,17.39067,24.26467,26.00467,11.71667,12.158,19.07067,6.154,1.851333,6.244,10.45667,16.22933,15.80933,24.38467,16.22933,30.59867,16.31933,37.48133,37.30133,43.33533,62.766,40.42133,52.99067,60.89333,62.556,72.80733,62.18333,62.18333,50.938,52.06933,57.97467,43.734,43.704,43.734,37.7,55.93067,38.16267,56.672,78.06534,71.35,50.338,46.41667,55.24933,48.04533,40.90133,30.556,51.928,56.41067,44.934,42.33267,42.37533,38.37267,65.076,68.346,74.47,42.774,49.50666,42.37533,52.69933,27.86467,15.668,6.154,6.094,42.33267,40.87133,53.32066,38.37267,55.24933,39.69267,35.18,83.99667,50.22667,58.232,70.12867,35.08133,26.656,36.13133,86.448,36.55133,48.778,48.748,88.05067,19.752,38.91267,16.31933,1.851333,10.45667,16.22933,52.81067
70.7675,58.4925,53.49625,36.795,40.62125,42.15125,35.15875,40.26125,28.01625,17.9175,33.4025,0.27,6.1225,15.68125,24.22,0.27,18.4575,29.42625,11.555,21.17375,14.39125,20.39375,30.9125,34.07875,40.68125,30.9125,46.05375,18.4275,41.6575,41.4775,53.6025,78.7525,40.155,63.43125,68.68125,78.5425,103.0275,87.7525,87.7525,72.92751,74.95375,84.43875,65.005,63.00875,63.03875,54.32,79.27625,60.09875,84.1525,111.6888,106.1663,77.1,70.7675,62.31875,52.43,42.60125,26.71,58.1025,62.40875,48.42375,44.9275,40.95125,35.15875,94.40125,95.705,106.48,60.39875,70.60125,40.95125,73.24375,25.09,12.86125,11.555,21.89375,44.9275,42.57125,81.8725,35.15875,62.31875,58.1025,51.8,100.7337,55.50625,67.09125,101.2438,30.9725,45.81375,32.0225,116.3413,59.28875,75.54,75.51,125.2538,21.68375,45.42375,18.4275,21.17375,20.39375,30.9125,85.15875
70.7675,58.4925,53.49625,36.795,40.62125,42.15125,35.15875,40.26125,28.01625,17.9175,33.4025,0.27,6.1225,15.68125,24.22,0.27,18.4575,29.42625,11.555,21.17375,14.39125,20.39375,30.9125,34.07875,40.68125,30.9125,46.05375,18.4275,41.6575,41.4775,53.6025,78.7525,40.155,63.43125,68.68125,78.5425,103.0275,87.7525,87.7525,72.92751,74.95375,84.43875,65.005,63.00875,63.03875,54.32,79.27625,60.09875,84.1525,111.6888,106.1663,77.1,70.7675,62.31875,52.43,42.60125,26.71,58.1025,62.40875,48.42375,44.9275,40.95125,35.15875,94.40125,95.705,106.48,60.39875,70.60125,40.95125,73.24375,25.09,12.86125,11.555,21.89375,44.9275,42.57125,81.8725,35.15875,62.31875,58.1025,51.8,100.7337,55.50625,67.09125,101.2438,30.9725,45.81375,32.0225,116.3413,59.28875,75.54,75.51,125.2538,21.68375,45.42375,18.4275,21.17375,20.39375,30.9125,85.15875
70.7675,58.4925,53.49625,36.795,40.62125,42.15125,35.15875,40.26125,28.01625,17.9175,33.4025,0.27,6.1225,15.68125,24.22,0.27,18.4575,29.42625,11.555,21.17375,14.39125,20.39375,30.9125,34.07875,40.68125,30.9125,46.05375,18.4275,41.6575,41.4775,53.6025,78.7525,40.155,63.43125,68.68125,78.5425,103.0275,87.7525,87.7525,72.92751,74.95375,84.43875,65.005,63.00875,63.03875,54.32,79.27625,60.09875,84.1525,111.6888,106.1663,77.1,70.7675,62.31875,52.43,42.60125,26.71,58.1025,62.40875,48.42375,44.9275,40.95125,35.15875,94.40125,95.705,106.48,60.39875,70.60125,40.95125,73.24375,25.09,12.86125,11.555,21.89375,44.9275,42.57125,81.8725,35.15875,62.31875,58.1025,51.8,100.7337,55.50625,67.09125,101.2438,30.9725,45.81375,32.0225,116.3413,59.28875,75.54,75.51,125.2538,21.68375,45.42375,18.4275,21.17375,20.39375,30.9125,85.15875
70.7675,58.4925,53.49625,36.795,40.62125,42.15125,35.15875,40.26125,28.01625,17.9175,33.4025,0.27,6.1225,15.68125,24.22,0.27,18.4575,29.42625,11.555,21.17375,14.39125,20.39375,30.9125,34.07875,40.68125,30.9125,46.05375,18.4275,41.6575,41.4775,53.6025,78.7525,40.155,63.43125,68.68125,78.5425,103.0275,87.7525,87.7525,72.92751,74.95375,84.43875,65.005,63.00875,63.03875,54.32,79.27625,60.09875,84.1525,111.6888,106.1663,77.1,70.7675,62.31875,52.43,42.60125,26.71,58.1025,62.40875,48.42375,44.9275,40.95125,35.15875,94.40125,95.705,106.48,60.39875,70.60125,40.95125,73.24375,25.09,12.86125,11.555,21.89375,44.9275,42.57125,81.8725,35.15875,62.31875,58.1025,51.8,100.7337,55.50625,67.09125,101.2438,30.9725,45.81375,32.0225,116.3413,59.28875,75.54,75.51,125.2538,21.68375,45.42375,18.4275,21.17375,20.39375,30.9125,85.15875
70.7675,58.4925,53.49625,36.795,40.62125,42.15125,35.15875,40.26125,28.01625,17.9175,33.4025,0.27,6.1225,15.68125,24.22,0.27,18.4575,29.42625,11.555,21.17375,14.39125,20.39375,30.9125,34.07875,40.68125,30.9125,46.05375,18.4275,41.6575,41.4775,53.6025,78.7525,40.155,63.43125,68.68125,78.5425,103.0275,87.7525,87.7525,72.92751,74.95375,84.43875,65.005,63.00875,63.03875,54.32,79.27625,60.09875,84.1525,111.6888,106.1663,77.1,70.7675,62.31875,52.43,42.60125,26.71,58.1025,62.40875,48.42375,44.9275,40.95125,35.15875,94.40125,95.705,106.48,60.39875,70.60125,40.95125,73.24375,25.09,12.86125,11.555,21.89375,44.9275,42.57125,81.8725,35.15875,62.31875,58.1025,51.8,100.7337,55.50625,67.09125,101.2438,30.9725,45.81375,32.0225,116.3413,59.28875,75.54,75.51,125.2538,21.68375,45.42375,18.4275,21.17375,20.39375,30.9125,85.15875
70.7675,58.4925,53.49625,36.795,40.62125,42.15125,35.15875,40.26125,28.01625,17.9175,33.4025,0.27,6.1225,15.68125,24.22,0.27,18.4575,29.42625,11.555,21.17375,14.39125,20.39375,30.9125,34.07875,40.68125,30.9125,46.05375,18.4275,41.6575,41.4775,53.6025,78.7525,40.155,63.43125,68.68125,78.5425,103.0275,87.7525,87.7525,72.92751,74.95375,84.43875,65.005,63.00875,63.03875,54.32,79.27625,60.09875,84.1525,111.6888,106.1663,77.1,70.7675,62.31875,52.43,42.60125,26.71,58.1025,62.40875,48.42375,44.9275,40.95125,35.15875,94.40125,95.705,106.48,60.39875,70.60125,40.95125,73.24375,25.09,12.86125,11.555,21.89375,44.9275,42.57125,81.8725,35.15875,62.31875,58.1025,51.8,100.7337,55.50625,67.09125,101.2438,30.9725,45.81375,32.0225,116.3413,59.28875,75.54,75.51,125.2538,21.68375,45.42375,18.4275,21.17375,20.39375,30.9125,85.15875
70.7675,58.4925,53.49625,36.795,40.62125,42.15125,35.15875,40.26125,28.01625,17.9175,33.4025,0.27,6.1225,15.68125,24.22,0.27,18.4575,29.42625,11.555,21.17375,14.39125,20.39375,30.9125,34.07875,40.68125,30.9125,46.05375,18.4275,41.6575,41.4775,53.6025,78.7525,40.155,63.43125,68.68125,78.5425,103.0275,87.7525,87.7525,72.92751,74.95375,84.43875,65.005,63.00875,63.03875,54.32,79.27625,60.09875,84.1525,111.6888,106.1663,77.1,70.7675,62.31875,52.43,42.60125,26.71,58.1025,62.40875,48.42375,44.9275,40.95125,35.15875,94.40125,95.705,106.48,60.39875,70.60125,40.95125,73.24375,25.09,12.86125,11.555,21.89375,44.9275,42.57125,81.8725,35.15875,62.31875,58.1025,51.8,100.7337,55.50625,67.09125,101.2438,30.9725,45.81375,32.0225,116.3413,59.28875,75.54,75.51,125.2538,21.68375,45.42375,18.4275,21.17375,20.39375,30.9125,85.15875
70.7675,58.4925,53.49625,36.795,40.62125,42.15125,35.15875,40.26125,28.01625,17.9175,33.4025,0.27,6.1225,15.68125,24.22,0.27,18.4575,29.42625,11.555,21.17375,14.39125,20.39375,30.9125,34.07875,40.68125,30.9125,46.05375,18.4275,41.6575,41.4775,53.6025,78.7525,40.155,63.43125,68.68125,78.5425,103.0275,87.7525,87.7525,72.92751,74.95375,84.43875,65.005,63.00875,63.03875,54.32,79.27625,60.09875,84.1525,111.6888,106.1663,77.1,70.7675,62.31875,52.43,42.60125,26.71,58.1025,62.40875,48.42375,44.9275,40.95125,35.15875,94.40125,95.705,106.48,60.39875,70.60125,40.95125,73.24375,25.09,12.86125,11.555,21.89375,44.9275,42.57125,81.8725,35.15875,62.31875,58.1025,51.8,100.7337,55.50625,67.09125,101.2438,30.9725,45.81375,32.0225,116.3413,59.28875,75.54,75.51,125.2538,21.68375,45.42375,18.4275,21.17375,20.39375,30.9125,85.15875
70.7675,58.4925,53.49625,36.795,40.62125,42.15125,35.15875,40.26125,28.01625,17.9175,33.4025,0.27,6.1225,15.68125,24.22,0.27,18.4575,29.42625,11.555,21.17375,14.39125,20.39375,30.9125,34.07875,40.68125,30.9125,46.05375,18.4275,41.6575,41.4775,53.6025,78.7525,40.155,63.43125,68.68125,78.5425,103.0275,87.7525,87.7525,72.92751,74.95375,84.43875,65.005,63.00875,63.03875,54.32,79.27625,60.09875,84.1525,111.6888,106.1663,77.1,70.7675,62.31875,52.43,42.60125,26.71,58.1025,62.40875,48.42375,44.9275,40.95125,35.15875,94.40125,95.705,106.48,60.39875,70.60125,40.95125,73.24375,25.09,12.86125,11.555,21.89375,44.9275,42.57125,81.8725,35.15875,62.31875,58.1025,51.8,100.7337,55.50625,67.09125,101.2438,30.9725,45.81375,32.0225,116.3413,59.28875,75.54,75.51,125.2538,21.68375,45.42375,18.4275,21.17375,20.39375,30.9125,85.15875
70.7675,58.4925,53.49625,36.795,40.62125,42.15125,35.15875,40.26125,28.01625,17.9175,33.4025,0.27,6.1225,15.68125,24.22,0.27,18.4575,29.42625,11.555,21.17375,14.39125,20.39375,30.9125,34.07875,40.68125,30.9125,46.05375,18.4275,41.6575,41.4775,53.6025,78.7525,40.155,63.43125,68.68125,78.5425,103.0275,87.7525,87.7525,72.92751,74.95375,84.43875,65.005,63.00875,63.03875,54.32,79.27625,60.09875,84.1525,111.6888,106.1663,77.1,70.7675,62.31875,52.43,42.60125,26.71,58.1025,62.40875,48.42375,44.9275,40.95125,35.15875,94.40125,95.705,106.48,60.39875,70.60125,40.95125,73.24375,25.09,12.86125,11.555,21.89375,44.9275,42.57125,81.8725,35.15875,62.31875,58.1025,51.8,100.7337,55.50625,67.09125,101.2438,30.9725,45.81375,32.0225,116.3413,59.28875,75.54,75.51,125.2538,21.68375,45.42375,18.4275,21.17375,20.39375,30.9125,85.15875
98.726,79.107,52.618,41.2604,56.8718,19.8352,4.5238,14.0814,29.6928,35.1166,41.7404,64.6894,55.0118,54.3818,54.2618,64.6894,89.3484,69.5732,79.7008,95.0122,80.4508,90.2484,105.446,110.5098,120.9074,105.446,118.2974,85.3708,84.1408,83.9608,103.676,139.7526,69.4294,113.2336,115.0336,139.5426,140.2088,121.2074,121.2074,111.1698,165.8278,179.4292,109.9998,104.216,104.246,88.9346,165.8154,135.2526,170.8492,217.2034,202.282,156.1378,171.9354,104.876,89.2946,61.9956,48.3942,78.4708,84.6746,63.8494,52.7018,18.4552,4.5238,119.1674,122.4374,140.8026,63.1356,89.7746,18.4552,150.1802,46.7142,69.5194,79.7008,99.596,52.7018,58.0656,188.8606,4.5238,104.876,69.1294,72.7832,166.0616,94.2684,113.4436,169.2716,44.0442,129.835,15.1614,205.672,150.9002,171.0592,175.403,238.3586,78.507,93.6684,85.3708,95.0122,90.2484,105.446,195.8144
98.726,79.107,52.618,41.2604,56.8718,19.8352,4.5238,14.0814,29.6928,35.1166,41.7404,64.6894,55.0118,54.3818,54.2618,64.6894,89.3484,69.5732,79.7008,95.0122,80.4508,90.2484,105.446,110.5098,120.9074,105.446,118.2974,85.3708,84.1408,83.9608,103.676,139.7526,69.4294,113.2336,115.0336,139.5426,140.2088,121.2074,121.2074,111.1698,165.8278,179.4292,109.9998,104.216,104.246,88.9346,165.8154,135.2526,170.8492,217.2034,202.282,156.1378,171.9354,104.876,89.2946,61.9956,48.3942,78.4708,84.6746,63.8494,52.7018,18.4552,4.5238,119.1674,122.4374,140.8026,63.1356,89.7746,18.4552,150.1802,46.7142,69.5194,79.7008,99.596,52.7018,58.0656,188.8606,4.5238,104.876,69.1294,72.7832,166.0616,94.2684,113.4436,169.2716,44.0442,129.835,15.1614,205.672,150.9002,171.0592,175.403,238.3586,78.507,93.6684,85.3708,95.0122,90.2484,105.446,195.8144
